Date,Close,High,Low,Open,Volume,returns,volatility_7d,volume_ma_7d,returns_zscore,rolling_max,drawdown_pct,volume_pctl,is_crash
2023-05-25,26476.20703125,26591.51953125,25890.59375,26329.4609375,13851122697,0.5368887301425707,1.6127851168676794,11693644620.285715,0.136990690286839,28904.623046875,-8.401479623819363,20817589933.0,False
2023-05-26,26719.291015625,26916.669921875,26343.94921875,26474.181640625,12711619225,0.9181223884829448,1.6625398169151957,11901164038.0,0.27889077298729636,28454.978515625,-6.09976738884871,20817589933.0,False
2023-05-27,26868.353515625,26888.8828125,26621.140625,26720.181640625,7892015141,0.5578834405180588,1.6347328005995547,12022178863.857143,0.1456292119557863,27694.2734375,-2.9822769091195855,20817589933.0,False
2023-05-28,28085.646484375,28193.44921875,26802.751953125,26871.158203125,14545229578,4.53058267244435,2.278143234809045,12864723529.142857,1.6276513661136445,28085.646484375,0.0,20817589933.0,False
2023-05-29,27745.884765625,28432.0390625,27563.876953125,28075.591796875,15181308984,-1.20973437068298,2.3936896799007203,13453943313.714285,-0.5476650207327703,28085.646484375,-1.20973437068298,20666372956.4,False
2023-05-30,27702.349609375,28044.759765625,27588.501953125,27745.123046875,13251081851,-0.15690671469931194,2.3680679771048716,13390211700.571428,-0.1393491938684146,28085.646484375,-1.3647429309246673,20666372956.4,False
2023-05-31,27219.658203125,27831.677734375,26866.453125,27700.529296875,15656371534,-1.742420455507676,2.0333751645965017,13298392715.714285,-0.7358965554344008,28085.646484375,-3.0833838264388125,20666372956.4,False
2023-06-01,26819.97265625,27346.10546875,26671.720703125,27218.412109375,14678970415,-1.4683709247646393,2.162899186006538,13416656675.428572,-0.6574124189929568,28085.646484375,-4.506479239597128,20666372956.4,False
2023-06-02,27249.58984375,27303.861328125,26574.64453125,26824.556640625,14837415000,1.601855426947596,2.215318490944949,13720341786.142857,0.5198778803781002,28085.646484375,-2.9768110949132898,20666372956.4,False
2023-06-03,27075.12890625,27317.052734375,26958.00390625,27252.32421875,8385597470,-0.640233260391676,2.2384032217513856,13790853547.428572,-0.3397580089415463,28085.646484375,-3.5979858205763104,20666372956.4,False
2023-06-04,27119.06640625,27407.01953125,26968.224609375,27075.123046875,9360912318,0.1622799291266075,1.1531518065481459,13050236796.0,-0.03144985044949355,28085.646484375,-3.441544700289312,20666372956.4,False
2023-06-05,25760.09765625,27129.982421875,25445.16796875,27123.109375,21513292646,-5.011119223804861,2.0740917074065144,13954805890.571428,-1.9646312990547956,28085.646484375,-8.280204016022141,20817589933.0,False
2023-06-06,27238.783203125,27313.8203125,25434.8671875,25732.109375,21929670693,5.7402171630208665,3.3164326802056867,15194604296.571428,2.017971644746596,28085.646484375,-3.0152885450621114,21357653588.6,False
2023-06-07,26345.998046875,27332.181640625,26146.98828125,27235.650390625,19530045082,-3.277624957004588,3.48250124572069,15747986232.0,-1.3634196568174801,28085.646484375,-6.194083652188054,21357653588.6,False
2023-06-08,26508.216796875,26797.513671875,26246.6640625,26347.654296875,11904824295,0.6157244440365472,3.4663153066860026,15351679643.428572,0.10578692239257362,28085.646484375,-5.616497695282097,21357653588.6,False
2023-06-09,26480.375,26770.2890625,26339.314453125,26505.923828125,11015551640,-0.10503081775867784,3.384436112634351,14805699163.428572,-0.15831901965652143,28085.646484375,-5.715629459582017,21357653588.6,False
2023-06-10,25851.240234375,26531.044921875,25501.8359375,26481.76171875,19872933189,-2.375852931180167,3.470910762159047,16446747123.285715,-1.018124403817568,28085.646484375,-7.955687440711312,21357653588.6,False
2023-06-11,25940.16796875,26203.439453125,25668.986328125,25854.03125,10732609603,0.3439979419507688,3.4782980076475076,16642703878.285715,0.10227246323578863,28085.646484375,-7.6390568998246255,21357653588.6,False
2023-06-12,25902.5,26087.919921875,25675.197265625,25934.28515625,11677889997,-0.1452109670044499,2.880295062322914,15237646357.0,-0.09538758624197259,28085.646484375,-7.773175118434816,21357653588.6,False
2023-06-13,25918.728515625,26376.3515625,25728.365234375,25902.94140625,14143474486,0.06265231396582749,1.500947701541612,14125332613.142857,-0.013768398883381237,28085.646484375,-7.715392878549299,20817589933.0,False
2023-06-14,25124.67578125,26041.80078125,24902.15234375,25920.2578125,14265717766,-3.0636253390914137,1.4405991496152626,13373285853.714285,-1.3257439851784767,28085.646484375,-10.542647486403023,20817589933.0,False
2023-06-15,25576.39453125,25735.30859375,24797.16796875,25121.673828125,15837384409,1.7979087727655774,1.6674400756566872,13935080155.714285,0.8763616284687837,28085.646484375,-8.934285897677242,20817589933.0,False
2023-06-16,26327.462890625,26463.173828125,25245.357421875,25575.283203125,16324646965,2.9365685552642073,2.1213842815312245,14693522345.0,1.3800449356064293,28085.646484375,-6.260078772721633,20817589933.0,False
2023-06-17,26510.67578125,26769.39453125,26174.4921875,26328.6796875,11090276850,0.6959002900740696,1.8655903559530722,13438857153.714285,0.3524766483927896,27745.884765625,-4.451863744151807,20817589933.0,False
2023-06-18,26336.212890625,26675.92578125,26325.890625,26510.45703125,9565695129,-0.6580854145875503,1.9064071518722896,13272155086.0,-0.29729521436361434,27702.349609375,-4.931483206347497,20666372956.4,False
2023-06-19,26851.029296875,26984.611328125,26312.83203125,26335.44140625,12826986222,1.9547852547670663,2.0000319845380967,13436311689.571428,0.9492126575637008,27249.58984375,-1.4626295263905242,19951242372.7,False
2023-06-20,28327.48828125,28388.96875,26668.791015625,26841.6640625,22211859147,5.498705349618893,2.7148925466557583,14588938069.714285,2.5313501634902362,28327.48828125,0.0,19951242372.7,False
2023-06-21,30027.296875,30737.330078125,28283.41015625,28311.310546875,33346760979,6.000562340273241,2.428300669615908,17314801385.857143,2.6839510204363486,30027.296875,0.0,20741751788.0,False
2023-06-22,29912.28125,30495.998046875,29679.158203125,29995.935546875,20653160491,-0.38303689299371557,2.6761893485040003,18002769397.57143,-0.22950644744523607,30027.296875,-0.38303689299371557,20741751788.0,False
2023-06-23,30695.46875,31389.5390625,29845.21484375,29896.3828125,24115570085,2.618280743799839,2.66610145769678,19115758414.714287,1.1262236314192628,30695.46875,0.0,21554930450.7,False
2023-06-24,30548.6953125,30804.1484375,30290.146484375,30708.73828125,12147822496,-0.47815994828226405,2.812816445023242,19266836364.142857,-0.273579769709438,30695.46875,-0.47815994828226405,21554930450.7,False
2023-06-25,30480.26171875,31041.271484375,30327.943359375,30545.150390625,12703464114,-0.2240147837737516,2.7464199578808755,19715089076.285713,-0.17388189666539206,30695.46875,-0.7011035830817858,20741751788.0,False
2023-06-26,30271.130859375,30636.029296875,29955.744140625,30480.5234375,16493186997,-0.6861189753050945,2.950102090724993,20238832044.142857,-0.381317690858787,30695.46875,-1.3824121536668121,20653446944.5,False
2023-06-27,30688.1640625,31006.787109375,30236.650390625,30274.3203125,16428827944,1.3776598074988877,2.4492041285083475,19412684729.42857,0.5949353150267852,30695.46875,-0.023797282782989093,20653446944.5,False
2023-06-28,30086.24609375,30703.279296875,29921.822265625,30696.560546875,14571500779,-1.961401038928634,1.499268361180704,16730504700.857143,-0.9649669677515822,30695.46875,-1.9847315615598826,20653446944.5,False
2023-06-29,30445.3515625,30796.25,30057.203125,30086.1875,13180860821,1.1935868224670187,1.5433239985963305,15663033319.428572,0.5138749302247646,30695.46875,-0.814834233472983,20653446944.5,False
2023-06-30,30477.251953125,31256.86328125,29600.275390625,30441.353515625,26387306197,0.10477918298796851,1.144946486036282,15987567049.714285,0.0020284864379104166,30695.46875,-0.7109088271375574,20741751788.0,False
2023-07-01,30590.078125,30641.2890625,30328.865234375,30471.84765625,9086606733,0.37019798257575953,1.1426794326563636,15550250512.142857,0.12067613326078816,30695.46875,-0.3433426146978169,20741751788.0,False
2023-07-02,30620.76953125,30766.140625,30264.01953125,30587.26953125,10533418042,0.10033124506771962,1.137465336366632,15240243930.428572,-0.013990861611650463,30695.46875,-0.24335584955026413,20741751788.0,False
2023-07-03,31156.439453125,31375.61328125,30586.513671875,30624.515625,15271884873,1.749367929268808,1.235439672656061,15065772198.428572,0.7585494082134902,31156.439453125,0.0,20741751788.0,False
2023-07-04,30777.58203125,31325.197265625,30659.35546875,31156.865234375,12810828427,-1.21598433108826,1.2879014907247306,14548915124.571428,-0.6263578156485292,31156.439453125,-1.21598433108826,20741751788.0,False
2023-07-05,30514.166015625,30877.330078125,30225.61328125,30778.724609375,12481622280,-0.85586975402272,1.0452502769899028,14250361053.285715,-0.4552682470648548,31156.439453125,-2.0614468430075417,20741751788.0,False
2023-07-06,29909.337890625,31460.052734375,29892.2265625,30507.150390625,21129219509,-1.9821224171432172,1.220048403886277,15385840865.857143,-0.9697182849018344,31156.439453125,-4.002708860158011,21167626822.7,False
2023-07-07,30342.265625,30434.64453125,29777.28515625,29907.998046875,13384770155,1.4474667943441766,1.3796828519315507,13528335717.0,0.6199345425717624,31156.439453125,-2.6131799474388817,21167626822.7,False
2023-07-08,30292.541015625,30374.4375,30080.16015625,30346.921875,7509378699,-0.16387902600796256,1.3669440102607822,13303017426.428572,-0.12152984985429355,31156.439453125,-2.77277651960115,21167626822.7,False
2023-07-09,30171.234375,30427.58984375,30085.591796875,30291.611328125,7903327692,-0.4004505286051452,1.365891103914448,12927290233.571428,-0.2109784489789128,31156.439453125,-3.162123449976517,21167626822.7,False
2023-07-10,30414.470703125,31026.083984375,29985.39453125,30172.423828125,14828209155,0.8061862007427312,1.174269684309228,12863907988.142857,0.3736115268661727,31156.439453125,-2.3814298521379396,21167626822.7,False
2023-07-11,30620.951171875,30788.314453125,30358.09765625,30417.6328125,12151839152,0.6788889103658935,1.1563590960593286,12769766663.142857,0.30706817011961024,31156.439453125,-1.718708204946351,21167626822.7,False
2023-07-12,30391.646484375,30959.96484375,30228.8359375,30622.24609375,14805659717,-0.7488490028050299,1.1448426651007313,13101772011.285715,-0.3695354590918383,31156.439453125,-2.4546866784975085,21167626822.7,False
2023-07-13,31476.048828125,31814.515625,30268.3515625,30387.48828125,23686079548,3.5680934374763718,1.4629322749344542,13467037731.142857,1.6584558891527401,31476.048828125,0.0,21554930450.7,False
2023-07-14,30334.068359375,31582.25390625,29966.38671875,31474.720703125,20917902660,-3.6280934592069825,2.1506348818300025,14543199517.571428,-1.6973688628527195,31476.048828125,-3.6280934592069825,21554930450.7,False
2023-07-15,30295.806640625,30407.78125,30263.462890625,30331.783203125,8011667756,-0.1261344778969442,2.1501560295991635,14614955097.142857,-0.06889673787732363,31476.048828125,-3.7496516603615415,21554930450.7,False
2023-07-16,30249.1328125,30437.560546875,30089.669921875,30297.47265625,8516564470,-0.1540603578530031,2.144107925529296,14702560351.142857,-0.09690500753769957,31476.048828125,-3.897935291448351,21554930450.7,False
2023-07-17,30145.888671875,30336.400390625,29685.783203125,30249.626953125,13240156074,-0.34131272874816654,2.1209858099065375,14475695625.285715,-0.1683111379983719,31476.048828125,-4.225943870888438,21554930450.7,False
2023-07-18,29856.5625,30233.65625,29556.427734375,30147.0703125,13138897269,-0.9597533349379406,2.1101462725603084,14616703927.714285,-0.501803521071739,31476.048828125,-5.145138568592921,21554930450.7,False
2023-07-19,29913.923828125,30184.181640625,29794.26953125,29862.046875,12128602812,0.19212301525000086,2.109839228773565,14234267227.0,0.05364576883932341,31476.048828125,-4.9629005486997,21554930450.7,False
2023-07-20,29792.015625,30195.53125,29638.095703125,29915.25,14655207121,-0.40752996439197275,1.306350793974499,12944142594.571428,-0.2644581485974022,31476.048828125,-5.350205206252745,21554930450.7,False
2023-07-21,29908.744140625,30045.998046875,29733.8515625,29805.111328125,10972789818,0.39181140710413676,0.4381452386348794,11523412188.571428,0.14787700964580086,31476.048828125,-4.979356513450172,21554930450.7,False
2023-07-22,29771.802734375,29991.615234375,29664.12109375,29908.697265625,7873300598,-0.4578641136054662,0.44659533199728196,11503645451.714285,-0.28451094018398104,31476.048828125,-5.414421940492076,21554930450.7,False
2023-07-23,30084.5390625,30330.640625,29741.52734375,29790.111328125,9220145050,1.0504447141318263,0.6666781178075877,11604156963.142857,0.47191846747032484,31476.048828125,-4.4208527354349325,21554930450.7,False
2023-07-24,29176.916015625,30093.39453125,28934.294921875,30081.662109375,15395817395,-3.016908602087709,1.3052816619674112,11912108580.428572,-1.5491546332691561,31476.048828125,-7.3043882510616776,21554930450.7,False
2023-07-25,29227.390625,29353.16015625,29062.43359375,29178.970703125,10266772793,0.17299501204297574,1.3029581484231831,11501805083.857143,0.0619222004699467,31476.048828125,-7.144029466353297,21554930450.7,False
2023-07-26,29354.97265625,29675.552734375,29113.912109375,29225.759765625,13497554655,0.43651529788248933,1.3213746742844905,11697369632.857143,0.2173873845795588,31476.048828125,-6.738698949976662,21554930450.7,False
2023-07-27,29210.689453125,29560.966796875,29099.3515625,29353.798828125,10770779217,-0.4915119656712763,1.3233013322135891,11142451360.857143,-0.25993431171681863,31476.048828125,-7.197089403978241,21554930450.7,False
2023-07-28,29319.24609375,29521.513671875,29125.845703125,29212.1640625,11218474952,0.3716332707559111,1.321631434573371,11177549237.142857,0.18029182261073104,31476.048828125,-6.85220291197356,21554930450.7,False
2023-07-29,29356.91796875,29396.84375,29264.166015625,29319.4453125,6481775959,0.1284885528077373,1.326783731112005,10978760003.0,0.05484312627959521,31476.048828125,-6.732518655522856,21554930450.7,False
2023-07-30,29275.30859375,29443.169921875,29059.501953125,29357.09375,8678454527,-0.2779902682116475,1.2091389194284186,10901375642.571428,-0.18016986491495407,31476.048828125,-6.991793177066619,21554930450.7,False
2023-07-31,29230.111328125,29489.873046875,29131.578125,29278.314453125,11656781982,-0.15438698273756435,0.344688938185809,10367227726.428572,-0.10242787513944712,31476.048828125,-7.135385741278855,21554930450.7,False
2023-08-01,29675.732421875,29675.732421875,28657.0234375,29230.873046875,18272392391,1.5245275282999904,0.6676383847788748,11510887669.0,0.7856074805439067,31476.048828125,-5.719639132855048,21554930450.7,False
2023-08-02,29151.958984375,29987.998046875,28946.509765625,29704.146484375,19212655598,-1.7649890828436932,0.9894157030219672,12327330660.857143,-0.9469887096041167,30334.068359375,-3.8969694437134716,21554930450.7,False
2023-08-03,29178.6796875,29375.70703125,28959.48828125,29161.8125,12780357746,0.09166006009861949,0.974898980749869,12614413307.857143,0.04675695149998518,30295.806640625,-3.6873979504047805,21554930450.7,False
2023-08-04,29074.091796875,29302.078125,28885.3359375,29174.3828125,12036639988,-0.35843942133476636,0.9660817849862668,12731294027.285715,-0.20485929051363858,30249.1328125,-3.8845444691208875,21209264627.4,False
2023-08-05,29042.126953125,29102.46484375,28957.796875,29075.388671875,6598366353,-0.10994270766331304,0.9602156069731154,12747949797.857143,-0.08053397832002579,30145.888671875,-3.661400500625378,20939034344.9,False
2023-08-06,29041.85546875,29160.822265625,28963.833984375,29043.701171875,7269806994,-0.0009347950838400898,0.9597675552564308,12546714436.0,-0.038292756671276594,30084.5390625,-3.4658453353194063,20939034344.9,False
2023-08-07,29180.578125,29244.28125,28724.140625,29038.513671875,13618163710,0.47766457759308434,0.9843512729137481,12826911825.714285,0.21888225072162695,30084.5390625,-3.004735873207298,20939034344.9,False
2023-08-08,29765.4921875,30176.796875,29113.814453125,29180.01953125,17570561357,2.0044635853149417,1.1175664640404674,12726650249.428572,1.0318155970662335,30084.5390625,-1.0605011243057016,20939034344.9,False
2023-08-09,29561.494140625,30093.435546875,29376.80078125,29766.6953125,18379521213,-0.6853508270246889,0.8734044225124913,12607631051.571428,-0.4383224455546984,30084.5390625,-1.738583798104354,20939034344.9,False
2023-08-10,29429.591796875,29688.564453125,29354.447265625,29563.97265625,11865344789,-0.4461964714047806,0.9077862507163319,12476914914.857143,-0.3095971404082951,30084.5390625,-2.177022769949577,20939034344.9,False
2023-08-11,29397.71484375,29517.7734375,29253.517578125,29424.90234375,10195168197,-0.10831598801986919,0.8902989107232574,12213847516.142857,-0.12474391670957784,30084.5390625,-2.282980694246761,20939034344.9,False
2023-08-12,29415.96484375,29465.11328125,29357.587890625,29399.787109375,6194358008,0.06207965516027425,0.8839047050376805,12156132038.285715,-0.028680103283238126,29765.4921875,-1.174270331389926,20939034344.9,False
2023-08-13,29282.9140625,29441.43359375,29265.806640625,29416.59375,7329897180,-0.45230806453818717,0.9157232236582388,12164716350.571428,-0.3014588658062835,29765.4921875,-1.6212670765197612,20939034344.9,False
2023-08-14,29408.443359375,29660.25390625,29124.10546875,29283.263671875,14013695304,0.4286776125049352,0.9127319523145713,12221220864.0,0.17453976787132333,29765.4921875,-1.199539473010769,20939034344.9,False
2023-08-15,29170.34765625,29439.12109375,29088.853515625,29408.048828125,12640195779,-0.8096168172366025,0.43788515034601894,11516882924.285715,-0.4908591980262653,29765.4921875,-1.9994446169444902,20939034344.9,False
2023-08-16,28701.779296875,29221.9765625,28701.779296875,29169.07421875,14949271904,-1.6063173634291772,0.6596302595254302,11026847308.714285,-0.9331390621939908,29765.4921875,-3.5736445543195328,20939034344.9,False
2023-08-17,26664.55078125,28745.947265625,25409.111328125,28699.802734375,31120851211,-7.097917151940503,2.6108428650785465,13777633940.428572,-3.6071476948728876,29765.4921875,-10.41790737648961,21237483472.800003,True
2023-08-18,26049.556640625,26808.1953125,25668.921875,26636.078125,24026236529,-2.306411031148714,2.5657271670483874,15753500845.0,-1.1500298437082208,29765.4921875,-12.484038642692108,22359281187.100002,False
2023-08-19,26096.205078125,26249.44921875,25802.408203125,26047.83203125,10631443812,0.17907574452629138,2.57933551491676,16387370245.571428,0.09473794624507229,29765.4921875,-12.327318783312158,21384905512.900005,False
2023-08-20,26189.583984375,26260.681640625,26004.314453125,26096.861328125,9036580420,0.357825614760654,2.659810292201443,16631182137.0,0.18514514054452857,29765.4921875,-12.013603472771406,20939034344.9,False
2023-08-21,26124.140625,26220.201171875,25846.087890625,26188.69140625,13371557893,-0.2498831574187843,2.587018800534443,16539448221.142857,-0.11317208110149962,29765.4921875,-12.233466658512649,20939034344.9,False
2023-08-22,26031.65625,26135.5078125,25520.728515625,26130.748046875,14503820706,-0.35401882238949023,2.617170452115573,16805680353.571428,-0.18524244448388263,29765.4921875,-12.54417670630027,19383180304.2,False
2023-08-23,26431.640625,26786.8984375,25804.998046875,26040.474609375,16985265785,1.5365306423789304,2.8697947857235686,17096536622.285715,0.7800414686280769,29765.4921875,-11.200391182847802,19383180304.2,False
2023-08-24,26162.373046875,26554.91015625,25914.92578125,26431.51953125,12871532023,-1.018731988472621,1.195425404980707,14489491024.0,-0.5203642976790872,29765.4921875,-12.105021203506682,19383180304.2,False
2023-08-25,26047.66796875,26248.103515625,25786.8125,26163.6796875,12406045118,-0.4384352975912553,0.8102286886443393,12829463679.571428,-0.21695752739762061,29765.4921875,-12.49038381536085,19383180304.2,False
2023-08-26,26008.462890625,26107.384765625,25983.87890625,26047.234375,6034817316,-0.15051281432193475,0.8077803903776432,12172802751.571428,-0.043866998463686746,29765.4921875,-12.622097001482679,19383180304.2,False
2023-08-27,26089.693359375,26165.373046875,25965.09765625,26008.2421875,6913768611,0.31232321991347956,0.804170550287421,11869543921.714285,0.1927834907064506,29765.4921875,-12.349195521344846,19383180304.2,False
2023-08-28,26106.150390625,26198.578125,25880.599609375,26089.615234375,11002805166,0.06307866874213364,0.8000126167876861,11531150675.0,0.05916654839506535,29561.494140625,-11.68866408972028,19383180304.2,False
2023-08-29,27727.392578125,28089.337890625,25912.62890625,26102.486328125,29368391712,6.2101924766441385,2.456931211079135,13654660818.714285,3.1052885815641234,29429.591796875,-5.7839715565839,19383180304.2,False
2023-08-30,27297.265625,27760.16015625,27069.20703125,27726.083984375,16343655235,-1.5512708305083889,2.60287465459715,13563002168.714285,-0.8000813477540512,29415.96484375,-7.202548786021412,19383180304.2,False
2023-08-31,25931.47265625,27456.078125,25752.9296875,27301.9296875,20181001451,-5.00340578984273,3.3236255354923228,14607212087.0,-2.423554289130577,29415.96484375,-11.845581832888097,20254691571.9,False
2023-09-01,25800.724609375,26125.869140625,25362.609375,25934.021484375,17202862221,-0.5042060225742162,3.324901355202463,15292471673.142857,-0.22995721452133153,29408.443359375,-12.26762908159812,20254691571.9,False
2023-09-02,25868.798828125,25970.28515625,25753.09375,25800.91015625,10100387473,0.2638461507599166,3.3273136794550315,15873267409.857143,0.14415550311795017,29408.443359375,-12.036150597959516,20254691571.9,False
2023-09-03,25969.56640625,26087.1484375,25817.03125,25869.47265625,8962524523,0.38953327054152,3.328764960487712,16165946825.857143,0.18237888110428258,29170.34765625,-10.972722326517093,20254691571.9,False
2023-09-04,25812.416015625,26081.525390625,25657.025390625,25968.169921875,10680635106,-0.6051329012069284,3.3355966927835063,16119922531.571428,-0.2985572176056688,28701.779296875,-10.066843770778311,19309490183.300003,False
2023-09-05,25779.982421875,25858.375,25589.98828125,25814.95703125,11094740040,-0.12565113521479931,1.8718454094391688,13509400864.142857,-0.06391918958059584,27727.392578125,-7.023416106519775,19309490183.300003,False
2023-09-06,25753.236328125,25953.015625,25404.359375,25783.931640625,12752705327,-0.10374752516241204,1.8832256837086985,12996408020.142857,-0.04782159267429929,27727.392578125,-7.119877011289811,19309490183.300003,False
2023-09-07,26240.1953125,26409.302734375,25608.201171875,25748.3125,11088307100,1.8908652030005024,0.8402456712044443,11697451684.285715,1.0109260369215398,27727.392578125,-5.363639085192218,19309490183.300003,False
2023-09-08,25905.654296875,26414.005859375,25677.48046875,26245.208984375,10817356400,-1.2749181613965876,0.9821633792430812,10785236567.0,-0.6990885716250914,27727.392578125,-6.57017523777993,19309490183.300003,False
2023-09-09,25895.677734375,25921.9765625,25810.494140625,25905.42578125,5481314132,-0.03851113886439439,0.9784544548509669,10125368946.857143,-0.028915118711419108,27727.392578125,-6.606156127334872,19309490183.300003,False
2023-09-10,25832.2265625,25978.130859375,25640.26171875,25895.2109375,7899553047,-0.24502611024840304,0.9677317106568034,9973515878.857143,-0.13988059798289693,27727.392578125,-6.834995430187529,19309490183.300003,False
2023-09-11,25162.654296875,25883.947265625,24930.296875,25831.71484375,14600006467,-2.592003689674205,1.3615145566399907,10533426073.285715,-1.3768000296655833,27727.392578125,-9.249835786122206,18462834651.5,False
2023-09-12,25833.34375,26451.939453125,25133.078125,25160.658203125,18657279324,2.6654161568650414,1.7833938997531231,11613788828.142857,1.404252910926671,27727.392578125,-6.830966246783965,18407297024.100002,False
2023-09-13,26228.32421875,26376.11328125,25781.123046875,25837.5546875,13072077070,1.528956036711282,1.8658409495069253,11659413362.857143,0.7972496845656345,27727.392578125,-5.4064526808686,18407297024.100002,False
2023-09-14,26539.673828125,26774.623046875,26171.451171875,26228.27734375,13811359124,1.1870739692642074,1.7813964192644285,12048420794.857143,0.631311543792804,27727.392578125,-4.283557304039576,18407297024.100002,False
2023-09-15,26608.693359375,26840.498046875,26240.701171875,26533.818359375,11479735788,0.2600617162704433,1.6636301456768432,12143046421.714285,0.1301441668000001,27727.392578125,-4.034635480411442,18407297024.100002,False
2023-09-16,26568.28125,26754.76953125,26473.890625,26606.19921875,7402031417,-0.1518755875352329,1.6690979580339353,12417434605.285715,-0.09704459328665972,27727.392578125,-4.180383441605895,18407297024.100002,False
2023-09-17,26534.1875,26617.998046875,26445.07421875,26567.927734375,6774210670,-0.12832501161511578,1.6623961473357067,12256671408.571428,-0.0720778439396359,27727.392578125,-4.303343975684015,18407297024.100002,False
2023-09-18,26754.28125,27414.734375,26415.515625,26532.994140625,15615339655,0.8294723552398242,1.0141808639034613,12401719006.857143,0.507060233244295,27297.265625,-1.989152988652132,18407297024.100002,False
2023-09-19,27211.1171875,27488.763671875,26681.60546875,26760.8515625,13807690550,1.7075246134672373,0.7687443760886363,11708920610.571428,1.1144056867267864,27211.1171875,0.0,18407297024.100002,False
2023-09-20,27132.0078125,27379.505859375,26864.08203125,27210.228515625,13281116604,-0.290724465500225,0.768137563052768,11738783401.142857,-0.12075234783907682,27211.1171875,-0.290724465500225,18407297024.100002,False
2023-09-21,26567.6328125,27152.939453125,26389.30078125,27129.83984375,13371443708,-2.080107760178318,1.1632678883052152,11675938341.714285,-1.2035880021741898,27211.1171875,-2.3647848435109364,18407297024.100002,False
2023-09-22,26579.568359375,26726.078125,26495.533203125,26564.056640625,10578746709,0.04492514240630463,1.1587279768754624,11547225616.142857,0.11623181540112448,27211.1171875,-2.3209220840631817,18407297024.100002,False
2023-09-23,26579.390625,26634.185546875,26520.51953125,26578.556640625,7404700301,-0.0006686879658768241,1.1570477446516259,11547606885.285715,0.08628427966459559,27211.1171875,-2.321575252302377,18407297024.100002,False
